"002100203374";5;;"2020-03-07";6;"2130";1;3;0;2;1;2;411;0;0;0;400;2;1;01;1;4;1;5;1;0;5;00;1;02;00;;3;31;"15";1;0;1;0;1;1;100;2;1;1;"";"";"-742352,653";"-1044237,259";"-742352,367";"-1044235,842";"PRAHA1NovÈMÏsto";"éITN¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203375";6;;"2020-03-03";2;"2560";2;0;0;2;1;0;516;0;0;0;200;2;1;01;1;1;1;1;1;0;5;02;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-744471,565";"-1041422,763";"-744470,934";"-1041422,178";"PRAHA6";"VÌtÏznÈn·mÏstÌ";"";"mÌstnÌkomunikace";"";"1753089";"";"Souhlasn˝sesmÏrem˙seku";"Pomal˝";"554782";"468401";"GN_V0.1UIR-ADR_410";"1"
"002100203376";6;;"2020-03-07";6;"2225";3;0;9;2;1;9;511;0;0;0;1000;2;1;01;1;4;1;1;1;0;0;00;1;01;00;;3;25;"16";2;0;1;0;1;5;800;2;5;0;"";"";"-742334,764";"-1048416,573";"-742333,774";"-1048416,511";"PRAHA4KrË";"DOLNOKR»SK¡";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203377";5;;"2020-03-07";6;"2300";1;2;0;2;5;2;100;0;0;0;800;1;1;01;1;4;1;2;1;0;0;00;1;02;00;;3;39;"16";3;0;1;0;1;1;500;2;1;1;"";"";"-742324,104";"-1044431,352";"-742324,526";"-1044433,423";"PRAHA2Vinohrady";"JUGOSL¡VSK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203378";5;;"2020-03-07";6;"2315";9;0;0;2;1;7;511;0;0;0;300;2;1;01;1;6;1;2;1;0;0;00;2;01;00;;3;47;"";9;1;1;0;1;1;300;2;4;0;"";"";"-733187,354";"-1047401,467";"-733182,735";"-1047405,115";"Praha10DolnÌMÏcholupy";"DOLNOMÃCHOLUPSK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203379";6;;"2020-03-08";0;"0025";4;0;0;1;1;2;412;0;0;1;1000;2;1;01;1;4;1;0;1;2;0;01;4;01;10;;3;44;"20";9;0;1;0;1;5;1000;2;1;1;"";"";"-742395,654";"-1044217,528";"-742398,860";"-1044216,784";"PRAHA1NovÈMÏsto";"MEZIBRANSK¡xéITN¡";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203380";6;;"2020-03-08";0;"0220";2;0;0;2;1;9;511;0;0;0;1200;2;1;01;1;4;1;1;1;0;5;02;1;04;00;;3;31;"10";1;0;1;0;1;5;500;2;5;0;"";"";"-739380,899";"-1042463,334";"-739383,972";"-1042462,948";"PRAHA8";"NEKVASILOVA";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203381";5;;"2020-03-08";0;"0345";3;0;4;2;1;2;508;0;0;0;700;2;1;01;1;4;1;2;1;0;0;00;3;01;00;;3;47;"12";3;0;0;0;1;1;500;3;1;1;"";"";"-744175,126";"-1049085,030";"-744174,847";"-1049082,449";"PRAHA4BranÌk";"JIéNÕSPOJKA";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203382";6;;"2020-03-07";6;"2560";2;0;0;2;1;0;516;0;0;0;20;1;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-743507,411";"-1042508,198";"-743507,500";"-1042508,250";"PRAHA1Mal·Strana";"UéELEZN…L¡VKY";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203383";7;;"2020-03-08";0;"0810";3;0;9;2;1;2;502;0;0;0;150;2;1;01;1;1;1;1;1;0;0;10;1;01;00;;8;77;"20";9;0;1;0;1;5;100;4;1;1;"";"";"-741283,351";"-1043044,809";"-741285,957";"-1043044,004";"PRAHA8KarlÌn";"PODV›TOPNOU";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203384";5;;"2020-03-07";6;"2560";2;0;0;2;1;0;516;0;0;0;2800;2;1;01;1;1;1;1;1;0;0;10;1;03;00;;3;39;"19";3;0;4;0;1;1;1000;9;;;"";"";"-737157,624";"-1039208,076";"-737155,708";"-1039212,720";"PRAHA9-St¯Ìûkov";"LOVOSICK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203385";6;;"2020-03-07";6;"2560";2;0;0;2;1;0;516;0;0;0;400;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-744161,210";"-1052674,481";"-744160,934";"-1052676,511";"PRAHA4-MODÿANY";"PLAT”NOVA";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203386";6;;"2020-03-07";6;"2560";2;0;0;2;1;0;516;0;0;0;100;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-744200,889";"-1044002,569";"-744201,113";"-1044004,361";"PRAHA5SmÌchov";"ZUBAT…HO";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203387";6;;"2020-03-06";5;"2560";2;0;0;2;1;0;516;0;0;0;100;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-737345,753";"-1050123,708";"-737345,791";"-1050122,666";"PRAHA4-Chodov";"BACHOVA";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203388";6;;"2020-03-08";0;"1110";1;3;0;2;1;2;403;0;0;0;600;2;1;01;1;1;1;0;1;3;3;00;5;02;10;;3;07;"00";1;0;1;0;1;5;300;2;1;1;"";"";"-739523,066";"-1043572,766";"-739521,464";"-1043572,410";"PRAHA3éiûkov";"";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203389";6;;"2020-03-07";6;"2560";2;0;0;2;1;0;516;0;0;0;100;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-737189,154";"-1051039,644";"-737189,213";"-1051038,934";"PRAHA4CHODOV";"ZDIMÃÿICK¡";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203390";5;;"2020-03-08";0;"1310";1;3;0;2;1;2;403;0;0;0;1400;2;1;01;1;1;1;0;1;3;3;00;5;02;10;;3;26;"11";9;0;1;0;1;3;1000;2;1;1;"";"";"-736586,578";"-1039369,279";"-736585,274";"-1039368,301";"PRAHA9LetÚany";"LOVOSICK¡xTEREZÕNSK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203391";5;;"2020-03-08";0;"1415";1;4;0;2;1;2;503;0;0;0;1100;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;39;"11";1;0;1;0;1;1;400;2;1;1;"";"";"-748465,040";"-1049320,435";"-748465,651";"-1049319,631";"Praha5SLIVENEC";"KBARRANDOVU";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203392";5;;"2020-03-08";0;"1425";1;4;0;1;1;2;503;0;0;1;1500;2;1;01;1;1;1;5;1;0;0;00;1;02;00;;3;12;"19";3;0;0;0;1;1;700;2;1;1;"";"";"-744360,566";"-1047612,566";"-744366,261";"-1047608,753";"PRAHA5HluboËepy";"STRAKONICK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203393";5;;"2020-03-08";0;"1425";1;4;0;2;1;2;503;0;0;0;600;2;1;01;1;1;1;2;1;0;0;00;1;02;00;;3;08;"09";1;0;1;0;1;1;300;2;1;1;"";"";"-744338,154";"-1047591,128";"-744335,475";"-1047592,870";"PRAHA5HluboËepy";"STRAKONICK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203394";8;;"2020-03-08";0;"2560";2;0;0;2;1;0;516;0;0;0;50;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-742117,542";"-1042922,188";"-742117,489";"-1042922,302";"PRAHA1NovÈMÏsto";"NAPOÿÕ»Õ";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203395";5;;"2020-03-07";6;"2560";2;0;0;2;1;0;516;0;0;0;200;2;1;01;1;1;1;2;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-731226,889";"-1042099,591";"-731226,895";"-1042099,485";"PRAHA9HornÌPoËernice";"CHLUMECK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203396";7;;"2020-03-08";0;"1525";2;0;0;2;1;2;508;0;0;0;2700;2;1;01;1;1;1;1;1;0;0;10;1;02;00;;3;39;"16";3;0;1;0;1;5;1200;2;2;1;"";"";"-736561,445";"-1050847,396";"-736563,049";"-1050847,427";"PRAHA4-Chodov";"BOH⁄“OVA";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203397";6;;"2020-03-08";0;"2560";2;0;0;2;1;0;516;0;0;0;200;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-733367,537";"-1042371,046";"-733371,491";"-1042368,757";"PRAHA9(»ERN›MOST)";"KUKELSK¡";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203398";6;;"2020-03-07";6;"2560";2;0;0;2;1;0;516;0;0;0;150;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-741790,682";"-1042776,985";"-741791,013";"-1042779,241";"PRAHA1NovÈMÏsto";"BISKUPSK›DVŸR";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203399";5;;"2020-03-08";0;"1830";1;4;0;2;1;2;503;0;0;0;1100;2;1;01;1;4;1;2;1;0;0;00;1;03;00;;3;02;"05";1;0;0;0;1;1;500;3;1;1;"";"";"-729450,800";"-1041863,448";"-729450,656";"-1041864,710";"PRAHA9HORNÕPO»ERNICE";"N¡CHODSK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203400";5;;"2020-03-08";0;"1900";5;0;0;2;4;0;100;0;0;0;210;2;1;01;1;4;1;2;1;0;0;00;1;01;00;;3;26;"19";1;0;1;0;1;1;200;3;1;1;"";"";"-753588,007";"-1045290,863";"-753590,142";"-1045289,627";"Praha5-ZLI»ÕN";"d·lniceD0";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203401";4;;"2020-03-08";0;"2040";1;2;0;2;1;2;403;0;0;0;450;2;1;01;1;4;1;0;1;3;3;00;7;02;19;;3;39;"05";3;0;1;0;1;51;200;2;1;1;"";"";"-739642,600";"-1053398,532";"-739643,855";"-1053398,621";"PRAHA4KUNRATICE";"VÕDE“SK¡XKUNRATICK¡SPOJKA";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203402";6;;"2020-03-08";0;"2110";2;0;0;2;1;2;502;0;0;0;210;2;1;01;1;4;1;1;1;0;0;00;1;02;00;;3;26;"12";3;0;1;0;1;5;10;3;1;1;"";"";"-744946,185";"-1040638,088";"-744946,931";"-1040638,741";"PRAHA6Dejvice";"BOéKOVA";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203403";6;;"2020-03-08";0;"2140";2;0;0;1;1;9;511;0;0;1;700;2;1;01;1;4;1;1;1;0;0;00;1;03;00;;3;47;"11";1;0;0;0;1;5;300;2;5;0;"";"";"-747170,697";"-1046369,926";"-747170,827";"-1046369,905";"PRAHA5Jinonice";"POLÕVKOVA";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203404";5;;"2020-03-09";1;"0305";3;0;9;2;1;6;511;0;0;0;100;2;1;01;1;4;1;2;1;0;0;00;1;01;00;;3;02;"18";1;0;1;0;1;1;100;2;4;0;"";"";"-744140,096";"-1045020,245";"-744137,830";"-1045019,679";"PRAHA5-SmÌchov";"N¡DRAéNÕ";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203405";5;;"2020-03-09";1;"0250";3;0;3;2;1;8;511;0;0;0;650;2;1;01;1;4;1;2;1;0;0;00;1;01;00;;3;39;"17";1;0;1;0;1;1;600;2;5;0;"";"";"-744200,835";"-1046634,318";"-744204,224";"-1046634,135";"PRAHA5SmÌchov";"N¡DRAéNÕ";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203406";4;;"2020-03-09";1;"0546";3;0;9;2;1;2;508;0;0;0;50;2;1;01;1;4;1;0;1;3;3;00;4;01;19;;5;19;"15";3;0;1;0;1;62;0;2;1;1;"";"";"-742545,437";"-1043638,529";"-742545,047";"-1043638,287";"PRAHA1NovÈMÏsto";"V¡CLAVSK…N¡M.";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203407";5;;"2020-03-09";1;"0559";2;0;0;2;1;2;509;0;0;0;10;2;1;01;1;2;1;0;2;3;3;00;5;02;10;;5;19;"15";3;0;1;0;1;1;0;2;1;1;"";"";"-742385,088";"-1043889,339";"-742381,813";"-1043887,211";"PRAHA1NovÈMÏsto";"V¡CLAVSK…N¡M.";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203408";6;;"2020-03-09";1;"0625";3;0;9;2;1;2;509;0;0;0;300;2;1;01;1;2;1;1;1;0;0;00;1;01;00;;5;35;"11";3;0;1;0;1;5;200;2;1;1;"";"";"-740478,844";"-1041304,142";"-740480,031";"-1041313,113";"PRAHA7";"Komunard˘";"";"mÌstnÌkomunikace";"";"1530321";"";"";"Pomal˝";"554782";"452599";"GN_V0.1UIR-ADR_410";"1"
"002100203409";4;;"2020-03-09";1;"0648";0;0;0;1;1;0;405;0;0;1;0;2;1;01;1;1;1;0;1;3;3;01;4;02;19;;17;;"XX";;;;;;;0;;;;"";"";"-744072,931";"-1044207,309";"-744069,790";"-1044207,096";"PRAHA5SmÌchov";"VBOTANICE/Preslova";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203410";7;;"2020-03-09";1;"0725";3;0;9;2;1;2;504;0;0;0;100;2;1;01;1;1;1;1;1;0;0;09;1;01;00;;5;35;"10";3;0;1;0;1;5;50;2;1;1;"";"";"-746556,612";"-1048868,534";"-746553,758";"-1048870,375";"PRAHA5HluboËepy";"KBARRANDOVU";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203411";5;;"2020-03-09";1;"0650";4;0;0;1;1;2;508;1;0;0;0;2;1;01;1;1;1;2;1;2;0;01;1;01;00;;7;48;"19";1;0;1;0;1;1;0;3;1;1;"";"";"-739570,963";"-1047307,187";"-739572,768";"-1047308,865";"PRAHA4Z·bÏhlice";"CHODOVSK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203412";5;;"2020-03-09";1;"0800";1;2;0;2;1;2;411;0;0;0;301;2;1;01;1;1;1;5;1;0;5;00;1;02;00;;3;47;"11";1;0;1;0;1;3;300;2;1;1;"";"";"-746467,598";"-1048761,941";"-746469,726";"-1048760,573";"PRAHA5HluboËepy";"KBARRANDOVU";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203413";6;;"2020-03-09";1;"0630";2;0;0;2;1;2;502;0;0;0;250;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;3;47;"08";2;0;1;0;1;5;100;2;1;1;"";"";"-735273,757";"-1050403,000";"-735273,884";"-1050398,226";"PRAHA4CHODOV";"äTICHOVA";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203414";6;;"2020-03-09";1;"0740";1;4;0;2;1;2;504;0;0;0;50;2;1;01;1;1;1;0;1;0;5;00;4;02;10;;3;26;"15";3;0;1;0;1;5;0;2;1;1;"";"";"-738775,414";"-1050326,611";"-738775,586";"-1050327,988";"PRAHA4";"HR¡SK…HO";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203415";5;;"2020-03-09";1;"0805";4;0;0;1;3;2;100;0;0;1;100;2;1;01;1;1;1;2;1;0;0;00;1;01;00;;3;47;"19";1;0;1;0;1;1;100;2;1;1;"";"";"-740329,052";"-1041573,264";"-740329,512";"-1041577,076";"PRAHA7HOLEäOVICE";"DÃLNICK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203416";5;;"2020-03-09";1;"0830";1;4;0;2;1;2;503;0;0;0;800;2;1;01;1;1;1;4;1;0;5;01;1;02;00;;3;39;"08";1;0;1;0;1;1;500;3;1;1;"";"";"-738108,987";"-1046758,794";"-738109,609";"-1046759,117";"PRAHA10Z·bÏhlice";"SjezdzJiûnÌspojkynaul.VKorytech";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203417";6;;"2020-03-09";1;"0850";2;0;0;2;1;2;504;0;0;0;450;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;6;26;"11";9;0;0;0;1;5;0;3;1;1;"";"";"-729237,466";"-1053347,161";"-729237,085";"-1053347,100";"Praha10-Kolovraty";"VMILÕÿI";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203418";5;;"2020-03-09";1;"0900";1;4;0;2;1;2;503;0;0;0;1650;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;39;"19";1;0;1;0;1;1;800;2;1;1;"";"";"-746933,370";"-1042713,049";"-746932,718";"-1042715,056";"PRAHA6B¯evnov";"PATO»KOVA";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203419";5;;"2020-03-09";1;"0815";8;2;0;2;1;0;508;0;0;0;30;2;1;01;1;1;1;2;7;0;0;00;1;02;00;;10;00;"";5;0;1;0;1;3;0;9;;;"";"";"-743579,780";"-1043593,604";"-743579,718";"-1043592,954";"PRAHA1";"MOSTLEGIÕ";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203420";5;;"2020-02-12";3;"0830";1;1;0;1;1;2;501;0;1;0;3000;2;3;01;1;1;1;2;1;0;0;00;1;02;00;;3;17;"19";3;1;1;1;1;1;1500;2;1;1;"";"";"-728340,170";"-1054683,087";"-728339,881";"-1054682,885";"PRAHA10-KOLOVRATY";"KÿÕ»ANŸM";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203421";5;;"2020-03-09";1;"0900";1;4;0;2;1;2;503;0;0;0;200;2;1;01;1;1;1;0;1;3;3;02;4;02;10;;5;26;"06";3;0;1;0;1;1;100;3;1;1;"";"";"-736111,413";"-1038559,711";"-736111,544";"-1038559,730";"PRAHA9LetÚany";"TUPOLEVOVA";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203422";8;;"2020-03-09";1;"0915";1;4;0;2;1;2;504;0;0;0;510;2;1;01;1;1;1;1;1;0;0;10;1;02;00;;3;04;"13";3;0;1;0;1;5;500;2;1;1;"";"";"-749271,170";"-1039475,084";"-749271,051";"-1039475,097";"PRAHA6";"KNOSKOVNÃ";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203423";6;;"2020-03-09";1;"0940";1;2;0;2;1;2;410;0;0;0;150;2;1;01;1;1;1;1;1;0;5;00;1;02;00;;5;47;"17";3;0;0;0;1;5;100;2;1;1;"";"";"-742942,909";"-1042660,696";"-742942,574";"-1042660,617";"PRAHA1Josefov";"PAÿÕéSK¡";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203424";7;;"2020-03-09";1;"0945";1;4;0;2;1;2;504;0;0;0;500;2;1;01;1;1;1;1;1;0;0;10;1;02;00;;3;39;"12";1;0;1;0;1;5;250;2;1;1;"";"";"-752151,533";"-1045811,119";"-752151,440";"-1045813,821";"PRAHA13(STODŸLKY)T¯ebonice";"NN3047";"";"˙Ëelov·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203425";6;;"2020-03-08";0;"2560";2;0;0;2;1;0;516;0;0;0;100;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-731392,515";"-1050114,307";"-731397,692";"-1050099,757";"PRAHA10-Uh¯ÌnÏves";"UUh¯ÌnÏveskÈObory";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203426";4;;"2020-03-09";1;"0950";1;2;0;2;1;2;405;0;0;0;700;1;1;01;1;1;1;0;1;3;3;00;5;02;19;;3;26;"18";3;0;0;0;1;18;300;3;1;1;"";"";"-743572,643";"-1042445,251";"-743572,328";"-1042445,193";"PRAHA1Mal·Strana";"PODBRUSKOU";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203427";8;;"2020-03-09";1;"0930";3;0;9;2;1;2;508;0;0;0;900;2;1;01;1;1;1;1;1;0;0;10;1;01;00;;5;12;"13";3;0;1;0;1;5;100;3;1;1;"";"";"-740960,170";"-1052981,048";"-740960,271";"-1052981,051";"PRAHA4LIBUä";"NAOKRUHU";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203428";8;;"2020-03-09";1;"0950";1;4;0;2;1;2;504;0;0;0;350;2;1;01;1;1;1;1;1;0;0;10;1;02;00;;5;19;"14";8;0;1;0;1;5;50;3;1;1;"";"";"-742676,797";"-1044827,810";"-742676,874";"-1044826,904";"PRAHA2NovÈMÏsto";"APOLIN¡ÿSK¡";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203429";6;;"2020-01-24";5;"2030";1;3;0;2;1;0;403;0;0;0;1300;2;3;01;1;4;1;0;1;3;3;00;4;02;10;;3;31;"09";1;0;0;0;1;5;800;2;1;1;"";"";"-742206,443";"-1047641,576";"-742199,209";"-1047643,457";"PRAHA9";"Chlumeck·";"";"mÌstnÌkomunikace";"";"2779837";"";"Souhlasn˝sesmÏrem˙seku";"Pomal˝";"554782";"443212";"GN_V0.1UIR-ADR_410";"1"
"002100203430";6;;"2020-03-09";1;"1120";1;3;0;2;1;2;508;0;0;0;1400;1;1;01;1;1;1;1;1;0;0;00;1;02;00;;3;39;"19";1;0;1;0;1;5;700;2;1;1;"";"";"-738774,482";"-1051657,195";"-738774,482";"-1051656,000";"KUNRATICEKunratice";"NaKnÌûce";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203431";5;;"2020-02-27";4;"1730";3;0;9;2;1;0;516;0;0;0;200;2;1;01;1;1;1;2;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"";"";"-741841,618";"-1042868,871";"-741841,609";"-1042869,491";"PRAHA1";"NAPOÿÕ»Õ";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203432";8;;"2020-03-09";1;"1160";2;0;0;2;1;0;516;0;0;0;200;2;3;01;1;1;1;1;1;0;0;00;1;02;00;;3;39;"12";1;0;4;0;1;5;0;9;;;"";"";"-741490,012";"-1048236,082";"-741490,915";"-1048234,935";"PRAHA4KrË";"NAKR»SK…STR¡NI";"";"˙Ëelov·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203433";5;;"2020-03-09";1;"1137";8;1;0;1;1;2;401;0;0;5;6300;2;3;01;1;1;1;0;7;2;0;01;4;02;10;;10;00;"";5;0;0;0;1;1;5000;8;1;1;"";"";"-745291,378";"-1044420,443";"-745293,592";"-1044420,490";"PRAHA5SmÌchov";"PLZE“SK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203434";6;;"2020-03-09";1;"1200";2;0;0;2;1;2;502;0;0;0;510;1;3;01;1;1;1;1;1;0;0;00;1;02;00;;5;03;"07";1;0;1;0;1;5;10;3;1;1;"";"";"-742968,741";"-1042898,664";"-742971,175";"-1042899,475";"PRAHA1StarÈMÏsto";"MAISELOVA";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203435";5;;"2020-03-09";1;"1230";3;0;4;2;1;2;508;0;0;0;1550;2;3;01;1;1;1;2;1;0;0;00;1;01;00;;3;39;"16";3;0;0;0;1;1;1500;3;1;1;"";"";"-739003,439";"-1040221,130";"-739002,481";"-1040222,153";"PRAHA8LibeÚ";"DavÌdkova";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203436";5;;"2020-03-09";1;"1255";1;2;0;2;1;0;508;0;0;0;500;2;1;01;1;1;1;2;1;0;5;01;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-745425,182";"-1044519,783";"-745425,689";"-1044515,200";"PRAHA5KoöÌ¯e";"VRCHLICK…HO";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203437";5;;"2020-03-09";1;"1355";2;0;0;2;1;2;508;0;0;0;200;2;3;01;1;1;1;2;1;0;0;00;1;02;00;;3;39;"13";1;0;1;0;1;3;100;2;1;1;"";"";"-746057,698";"-1044179,868";"-746056,833";"-1044182,873";"PRAHA5SmÌchov";"PODBÃLOHORSK¡";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203438";5;;"2020-03-09";1;"1355";1;4;0;2;1;2;503;0;0;0;2000;2;3;01;1;1;1;5;1;0;0;00;1;03;00;;5;12;"11";3;0;1;0;1;1;500;2;1;1;"";"";"-742759,913";"-1044356,009";"-742759,434";"-1044353,376";"PRAHA2NovÈMÏsto";"JE»N¡";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203439";6;;"2020-03-09";1;"1060";2;0;0;2;1;0;516;0;0;0;50;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;3;26;"16";1;0;4;0;1;5;0;9;;;"";"";"-741909,925";"-1044623,402";"-741908,839";"-1044623,006";"PRAHA2VINOHRADY";"AMERICK¡";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203440";6;;"2020-03-09";1;"1400";1;1;0;2;1;2;403;0;0;0;200;1;1;01;1;1;1;0;1;3;3;00;5;02;10;;3;02;"13";1;0;0;0;1;5;100;2;1;1;"";"";"-739124,667";"-1045165,661";"-739124,638";"-1045166,199";"PRAHA10Vröovice";"LITEVSK¡";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203441";4;;"2020-03-09";1;"1342";1;3;0;1;1;2;401;0;0;1;20;2;3;01;1;1;1;0;1;2;0;01;5;02;19;;5;12;"08";3;0;1;0;1;48;20;4;1;1;"";"";"-742975,903";"-1050852,673";"-742975,771";"-1050853,089";"PRAHA4";"LHOTECK¡";"";"uzel";"";"";"";"";"";"";"";"";"1"
"002100203442";5;;"2020-03-09";1;"1425";1;4;0;2;1;2;503;0;0;0;250;2;1;01;1;1;1;3;1;0;0;05;1;02;00;;3;35;"14";1;0;1;0;1;1;50;3;1;1;"";"";"-740317,246";"-1040036,354";"-740317,422";"-1040035,752";"PRAHA8LibeÚ";"VHOLEäOVI»K¡CH";"";"sledovan·komunikace";"";"";"";"";"";"";"";"";"1"
"002100203443";6;;"2020-03-09";1;"1400";1;3;0;2;1;2;403;0;0;0;800;2;3;01;3;1;1;0;1;3;3;02;4;04;10;;5;62;"19";3;0;1;0;1;5;100;2;1;1;"";"";"-737850,924";"-1039765,945";"-737852,464";"-1039766,343";"PRAHA9St¯Ìûkov";"LITOMÃÿICK¡";"";"mÌstnÌkomunikace";"";"";"";"";"";"";"";"";"1"
"002100203444";5;;"2020-02-25";2;"1609";1;4;0;2;1;0;503;0;0;0;100;2;1;01;1;1;1;5;1;0;0;00;1;02;00;;3;13;"10";1;0;0;0;1;1;0;2;1;1;"";"";"-740289,528";"-1046576,623";"-740289,373";"-1046577,103";"Praha9";"Kolbenova";"";"mÌstnÌkomunikace";"";"3450801";"";"";"Pomal˝";"554782";"446891";"GN_V0.1UIR-ADR_410";"1"
